ENSP00000229971	FBXL4	F-box/LRR-repeat protein 4 (F-box and leucine-rich repeat protein 4) (F-box protein FBL4/FBL5)	FBXL4 FBL4 FBL5	Q9UKA2
ENSP00000314214	VAMP2	Vesicle-associated membrane protein 2 (VAMP-2) (Synaptobrevin-2)	VAMP2 SYB2	P63027
ENSP00000299300	CCT2	T-complex protein 1 subunit beta (TCP-1-beta) (CCT-beta)	CCT2 99D8.1 CCTB	P78371
ENSP00000354621	SMURF1	E3 ubiquitin-protein ligase SMURF1 (hSMURF1) (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase SMURF1) (SMAD ubiquitination regulatory factor 1) (SMAD-specific E3 ubiquitin-protein ligase 1)	SMURF1 KIAA1625	Q9HCE7
ENSP00000263238	ACTR3	Actin-related protein 3 (Actin-like protein 3)	ACTR3 ARP3	P61158
ENSP00000323348	ZNF645	E3 ubiquitin-protein ligase CBLL2 (EC 2.3.2.27) (Cbl proto-oncogene-like protein 2) (RING-type E3 ubiquitin transferase ZNF645) (Zinc finger protein 645) (c-Cbl-like protein 2)	CBLL2 ZNF645	Q8N7E2
ENSP00000356236	SYT2	Synaptotagmin-2 (Synaptotagmin II) (SytII)	SYT2	Q8N9I0
ENSP00000225577	RPS6KB1	Ribosomal protein S6 kinase beta-1 (S6K-beta-1) (S6K1) (EC 2.7.11.1) (70 kDa ribosomal protein S6 kinase 1) (P70S6K1) (p70-S6K 1) (Ribosomal protein S6 kinase I) (Serine/threonine-protein kinase 14A) (p70 ribosomal S6 kinase alpha) (p70 S6 kinase alpha) (p70 S6K-alpha) (p70 S6KA)	RPS6KB1 STK14A	P23443
ENSP00000267163	RB1	Retinoblastoma-associated protein (p105-Rb) (pRb) (Rb) (pp110)	RB1	P06400
ENSP00000326379	VWA9	Integrator complex subunit 14 (von Willebrand factor A domain-containing protein 9)	INTS14 C15orf44 VWA9	Q96SY0
ENSP00000259806	FOXF2	Forkhead box protein F2 (Forkhead-related activator 2) (FREAC-2) (Forkhead-related protein FKHL6) (Forkhead-related transcription factor 2)	FOXF2 FKHL6 FREAC2	Q12947
ENSP00000360154	OCRL	Inositol polyphosphate 5-phosphatase OCRL-1 (EC 3.1.3.36) (Lowe oculocerebrorenal syndrome protein)	OCRL INPP5F OCRL1	Q01968
ENSP00000337510	FBXO40	F-box only protein 40 (Muscle disease-related protein)	FBXO40 FBX40 KIAA1195	Q9UH90
ENSP00000361446	POLR3A	DNA-directed RNA polymerase III subunit RPC1 (RNA polymerase III subunit C1) (EC 2.7.7.6) (DNA-directed RNA polymerase III largest subunit) (DNA-directed RNA polymerase III subunit A) (RNA polymerase III 155 kDa subunit) (RPC155) (RNA polymerase III subunit C160)	POLR3A	O14802
ENSP00000270066	SMG9	Protein SMG9 (Protein SMG-9)	SMG9 C19orf61	Q9H0W8
ENSP00000264350	HERC5	E3 ISG15--protein ligase HERC5 (EC 2.3.2.-) (Cyclin-E-binding protein 1) (HECT domain and RCC1-like domain-containing protein 5)	HERC5 CEB1 CEBP1	Q9UII4
ENSP00000269886	SH3GL1	Endophilin-A2 (EEN fusion partner of MLL) (Endophilin-2) (Extra eleven-nineteen leukemia fusion gene protein) (EEN) (SH3 domain protein 2B) (SH3 domain-containing GRB2-like protein 1)	SH3GL1 CNSA1 SH3D2B	Q99961
ENSP00000329418	SOCS1	Suppressor of cytokine signaling 1 (SOCS-1) (JAK-binding protein) (JAB) (STAT-induced STAT inhibitor 1) (SSI-1) (Tec-interacting protein 3) (TIP-3)	SOCS1 SSI1 TIP3	O15524
ENSP00000287025	MTERFD1	Transcription termination factor 3, mitochondrial (Mitochondrial transcription termination factor 3) (mTERF3) (mTERF domain-containing protein 1, mitochondrial)	MTERF3 MTERFD1 CGI-12	Q96E29
ENSP00000262803	UPF1	Regulator of nonsense transcripts 1 (EC 3.6.4.-) (ATP-dependent helicase RENT1) (Nonsense mRNA reducing factor 1) (NORF1) (Up-frameshift suppressor 1 homolog) (hUpf1)	UPF1 KIAA0221 RENT1	Q92900
ENSP00000341885	RPS2	40S ribosomal protein S2 (40S ribosomal protein S4) (Protein LLRep3) (Small ribosomal subunit protein uS5)	RPS2 RPS4	P15880
ENSP00000332284	TRIM69	E3 ubiquitin-protein ligase TRIM69 (EC 2.3.2.27) (RFP-like domain-containing protein trimless) (RING finger protein 36) (RING-type E3 ubiquitin transferase TRIM69) (Tripartite motif-containing protein 69)	TRIM69 RNF36 HSD-34 HSD34	Q86WT6
ENSP00000358708	SNAP91	Clathrin coat assembly protein AP180 (91 kDa synaptosomal-associated protein) (Clathrin coat-associated protein AP180) (Phosphoprotein F1-20)	SNAP91 KIAA0656	O60641
ENSP00000263857	POLR1A	DNA-directed RNA polymerase I subunit RPA1 (RNA polymerase I subunit A1) (EC 2.7.7.6) (A190) (DNA-directed RNA polymerase I largest subunit) (DNA-directed RNA polymerase I subunit A) (RNA polymerase I 194 kDa subunit) (RPA194)	POLR1A	O95602
ENSP00000348205	ATP5G1	ATP synthase F(0) complex subunit C1, mitochondrial (ATP synthase lipid-binding protein) (ATP synthase proteolipid P1) (ATP synthase proton-transporting mitochondrial F(0) complex subunit C1) (ATPase protein 9) (ATPase subunit c)	ATP5G1	P05496
ENSP00000276201	UPF3B	Regulator of nonsense transcripts 3B (Nonsense mRNA reducing factor 3B) (Up-frameshift suppressor 3 homolog B) (hUpf3B) (Up-frameshift suppressor 3 homolog on chromosome X) (hUpf3p-X)	UPF3B RENT3B UPF3X	Q9BZI7
ENSP00000431165	ENSG00000258472	Uncharacterized protein (Fragment)		E9PMD0
ENSP00000275364	GNA12	Guanine nucleotide-binding protein subunit alpha-12 (G alpha-12) (G-protein subunit alpha-12)	GNA12	Q03113
ENSP00000348632	RBCK1	RanBP-type and C3HC4-type zinc finger-containing protein 1 (EC 2.3.2.27) (HBV-associated factor 4) (Heme-oxidized IRP2 ubiquitin ligase 1) (HOIL-1) (Hepatitis B virus X-associated protein 4) (RING finger protein 54) (RING-type E3 ubiquitin transferase HOIL-1) (Ubiquitin-conjugating enzyme 7-interacting protein 3)	RBCK1 C20orf18 RNF54 UBCE7IP3 XAP3 XAP4	Q9BYM8
ENSP00000346080	RPL22L1	60S ribosomal protein L22-like 1 (Large ribosomal subunit protein eL22-like 1)	RPL22L1	Q6P5R6
ENSP00000367299	VPS36	Vacuolar protein-sorting-associated protein 36 (ELL-associated protein of 45 kDa) (ESCRT-II complex subunit VPS36)	VPS36 C13orf9 EAP45 CGI-145	Q86VN1
ENSP00000312987	HNF4A	Hepatocyte nuclear factor 4-alpha (HNF-4-alpha) (Nuclear receptor subfamily 2 group A member 1) (Transcription factor 14) (TCF-14) (Transcription factor HNF-4)	HNF4A HNF4 NR2A1 TCF14	P41235
ENSP00000408598	PABPN1L	Embryonic polyadenylate-binding protein 2 (Embryonic poly(A)-binding protein 2) (ePABP-2) (ePABP2) (Embryonic poly(A)-binding protein type II) (Poly(A)-binding protein nuclear-like 1)	PABPN1L EPABP2 PABPNL1	A6NDY0
ENSP00000430548	PTDSS1	Phosphatidylserine synthase 1 (PSS-1) (PtdSer synthase 1) (EC 2.7.8.29) (Serine-exchange enzyme I)	PTDSS1 KIAA0024 PSSA	P48651
ENSP00000391372	SH3GL3	Endophilin-A3 (EEN-B2) (Endophilin-3) (SH3 domain protein 2C) (SH3 domain-containing GRB2-like protein 3)	SH3GL3 CNSA3 SH3D2C	Q99963
ENSP00000283195	RANBP2	E3 SUMO-protein ligase RanBP2 (EC 2.3.2.-) (358 kDa nucleoporin) (Nuclear pore complex protein Nup358) (Nucleoporin Nup358) (Ran-binding protein 2) (RanBP2) (p270)	RANBP2 NUP358	P49792
ENSP00000345689	RAB5C	Ras-related protein Rab-5C (L1880) (RAB5L)	RAB5C RABL	P51148
ENSP00000219334	SMPD3	Sphingomyelin phosphodiesterase 3 (EC 3.1.4.12) (Neutral sphingomyelinase 2) (nSMase-2) (nSMase2) (Neutral sphingomyelinase II)	SMPD3	Q9NY59
ENSP00000011653	CD4	T-cell surface glycoprotein CD4 (T-cell surface antigen T4/Leu-3) (CD antigen CD4)	CD4	P01730
ENSP00000349957	ANAPC11	Anaphase-promoting complex subunit 11 (APC11) (Cyclosome subunit 11) (Hepatocellular carcinoma-associated RING finger protein)	ANAPC11 HSPC214	Q9NYG5
ENSP00000318697	TUBB6	Tubulin beta-6 chain (Tubulin beta class V)	TUBB6	Q9BUF5
ENSP00000220592	EIF2C2	Protein argonaute-2 (Argonaute2) (hAgo2) (EC 3.1.26.n2) (Argonaute RISC catalytic component 2) (Eukaryotic translation initiation factor 2C 2) (eIF-2C 2) (eIF2C 2) (PAZ Piwi domain protein) (PPD) (Protein slicer)	AGO2 EIF2C2	Q9UKV8
ENSP00000349430	HIST1H2BK	Histone H2B type 1-K (H2B K) (HIRA-interacting protein 1)	HIST1H2BK H2BFT HIRIP1	O60814
ENSP00000293414	ASB16	Ankyrin repeat and SOCS box protein 16 (ASB-16)	ASB16	Q96NS5
ENSP00000344456	CTNNB1	Catenin beta-1 (Beta-catenin)	CTNNB1 CTNNB OK/SW-cl.35 PRO2286	P35222
ENSP00000333212	CYP2U1	Cytochrome P450 2U1 (EC 1.14.14.1)	CYP2U1	Q7Z449
ENSP00000434142	TPD52L1	Tumor protein D53 (hD53) (Tumor protein D52-like 1)	TPD52L1	Q16890
ENSP00000388996	AP1M1	AP-1 complex subunit mu-1 (AP-mu chain family member mu1A) (Adaptor protein complex AP-1 subunit mu-1) (Adaptor-related protein complex 1 subunit mu-1) (Clathrin assembly protein complex 1 mu-1 medium chain 1) (Clathrin coat assembly protein AP47) (Clathrin coat-associated protein AP47) (Golgi adaptor HA1/AP1 adaptin mu-1 subunit) (Mu-adaptin 1) (Mu1A-adaptin)	AP1M1 CLTNM	Q9BXS5
ENSP00000217233	TRIB3	Tribbles homolog 3 (TRB-3) (Neuronal cell death-inducible putative kinase) (SINK) (p65-interacting inhibitor of NF-kappa-B)	TRIB3 C20orf97 NIPK SKIP3 TRB3	Q96RU7
ENSP00000439189	POTEE	POTE ankyrin domain family member E (ANKRD26-like family C member 1A) (Prostate, ovary, testis-expressed protein on chromosome 2) (POTE-2)	POTEE A26C1A POTE2	Q6S8J3
ENSP00000290913	CHCHD6	MICOS complex subunit MIC25 (Coiled-coil-helix cristae morphology protein 1) (Coiled-coil-helix-coiled-coil-helix domain-containing protein 6)	CHCHD6 CHCM1 MIC25	Q9BRQ6
ENSP00000326806	NCBP2	Nuclear cap-binding protein subunit 2 (20 kDa nuclear cap-binding protein) (Cell proliferation-inducing gene 55 protein) (NCBP 20 kDa subunit) (CBP20) (NCBP-interacting protein 1) (NIP1)	NCBP2 CBP20 PIG55	P52298
ENSP00000298283	RPL10L	60S ribosomal protein L10-like (Large ribosomal subunit protein uL16-like)	RPL10L	Q96L21
ENSP00000338157	ZBTB16	Zinc finger and BTB domain-containing protein 16 (Promyelocytic leukemia zinc finger protein) (Zinc finger protein 145) (Zinc finger protein PLZF)	ZBTB16 PLZF ZNF145	Q05516
ENSP00000339917	TAF9B	Transcription initiation factor TFIID subunit 9B (Neuronal cell death-related protein 7) (DN-7) (Transcription initiation factor TFIID subunit 9-like) (Transcription-associated factor TAFII31L)	TAF9B TAF9L	Q9HBM6
ENSP00000294964	PKDCC	Extracellular tyrosine-protein kinase PKDCC (EC 2.7.10.2) (Protein kinase domain-containing protein, cytoplasmic) (Protein kinase-like protein SgK493) (Sugen kinase 493) (Vertebrate lonesome kinase)	PKDCC SGK493 VLK	Q504Y2
ENSP00000250405	BCL2L2	Bcl-2-like protein 2 (Bcl2-L-2) (Apoptosis regulator Bcl-W)	BCL2L2 BCLW KIAA0271	Q92843
ENSP00000274242	RPL37	60S ribosomal protein L37 (G1.16) (Large ribosomal subunit protein eL37)	RPL37	P61927
ENSP00000373730	H2AFJ	Histone H2A.J (H2a/j)	H2AFJ	Q9BTM1
ENSP00000347188	KCTD6	BTB/POZ domain-containing protein KCTD6 (KCASH3 protein) (Potassium channel tetramerization domain-containing protein 6)	KCTD6	Q8NC69
ENSP00000430344	PLCD1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1 (EC 3.1.4.11) (Phosphoinositide phospholipase C-delta-1) (Phospholipase C-III) (PLC-III) (Phospholipase C-delta-1) (PLC-delta-1)	PLCD1	P51178
ENSP00000284142	ASB17	Ankyrin repeat and SOCS box protein 17 (ASB-17)	ASB17	Q8WXJ9
ENSP00000222402	UBE2D4	Ubiquitin-conjugating enzyme E2 D4 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme D4) (HBUCE1) (Ubiquitin carrier protein D4) (Ubiquitin-protein ligase D4)	UBE2D4 UBCH5D	Q9Y2X8
ENSP00000413493	CPSF3L	Integrator complex subunit 11 (Int11) (EC 3.1.27.-) (Cleavage and polyadenylation-specific factor 3-like protein) (CPSF3-like protein) (Protein related to CPSF subunits of 68 kDa) (RC-68)	INTS11 CPSF3L RC68	Q5TA45
ENSP00000327994	TRIM50	E3 ubiquitin-protein ligase TRIM50 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TRIM50) (Tripartite motif-containing protein 50)	TRIM50 TRIM50A	Q86XT4
ENSP00000342609	ACER2	Alkaline ceramidase 2 (AlkCDase 2) (Alkaline CDase 2) (haCER2) (EC 3.5.1.23) (Acylsphingosine deacylase 3-like) (N-acylsphingosine amidohydrolase 3-like)	ACER2 ASAH3L PP11646	Q5QJU3
ENSP00000319060	CAMK2G	Calcium/calmodulin-dependent protein kinase type II subunit gamma (CaM kinase II subunit gamma) (CaMK-II subunit gamma) (EC 2.7.11.17)	CAMK2G CAMK CAMK-II CAMKG	Q13555
ENSP00000248114	GFER	FAD-linked sulfhydryl oxidase ALR (EC 1.8.3.2) (Augmenter of liver regeneration) (hERV1) (Hepatopoietin)	GFER ALR HERV1 HPO	P55789
ENSP00000253108	EIF3G	Eukaryotic translation initiation factor 3 subunit G (eIF3g) (Eukaryotic translation initiation factor 3 RNA-binding subunit) (eIF-3 RNA-binding subunit) (Eukaryotic translation initiation factor 3 subunit 4) (eIF-3-delta) (eIF3 p42) (eIF3 p44)	EIF3G EIF3S4	O75821
ENSP00000320346	ELL3	RNA polymerase II elongation factor ELL3	ELL3	Q9HB65
ENSP00000428338	SPSB2	SPRY domain-containing SOCS box protein 2 (SSB-2) (Gene-rich cluster protein C9)	SPSB2 GRCC9 SSB2	Q99619
ENSP00000251630	PDGFRL	Platelet-derived growth factor receptor-like protein (PDGFR-like protein) (PDGF receptor beta-like tumor suppressor)	PDGFRL PRLTS	Q15198
ENSP00000327072	TAF1A	TATA box-binding protein-associated factor RNA polymerase I subunit A (RNA polymerase I-specific TBP-associated factor 48 kDa) (TAFI48) (TATA box-binding protein-associated factor 1A) (TBP-associated factor 1A) (Transcription factor SL1) (Transcription initiation factor SL1/TIF-IB subunit A)	TAF1A	Q15573
ENSP00000262890	PAFAH1B3	Platelet-activating factor acetylhydrolase IB subunit gamma (EC 3.1.1.47) (PAF acetylhydrolase 29 kDa subunit) (PAF-AH 29 kDa subunit) (PAF-AH subunit gamma) (PAFAH subunit gamma)	PAFAH1B3 PAFAHG	Q15102
ENSP00000438144	MDH1	Malate dehydrogenase, cytoplasmic (EC 1.1.1.37) (Cytosolic malate dehydrogenase) (Diiodophenylpyruvate reductase) (EC 1.1.1.96)	MDH1 MDHA	P40925
ENSP00000433352	LMO7	LIM domain only protein 7	LMO7	A0A0A0MTE2
ENSP00000325421	PARL	Presenilins-associated rhomboid-like protein, mitochondrial (EC 3.4.21.105) (Mitochondrial intramembrane cleaving protease PARL) [Cleaved into: P-beta (Pbeta)]	PARL PSARL PRO2207	Q9H300
ENSP00000376215	UBE2E3	Ubiquitin-conjugating enzyme E2 E3 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme E3) (UbcH9) (Ubiquitin carrier protein E3) (Ubiquitin-conjugating enzyme E2-23 kDa) (Ubiquitin-protein ligase E3)	UBE2E3 UBCE4 UBCH9	Q969T4
ENSP00000354681	OPA1	Dynamin-like 120 kDa protein, mitochondrial (EC 3.6.5.5) (Optic atrophy protein 1) [Cleaved into: Dynamin-like 120 kDa protein, form S1]	OPA1 KIAA0567	O60313
ENSP00000348849	RPS26	40S ribosomal protein S26 (Small ribosomal subunit protein eS26)	RPS26	P62854
ENSP00000267615	ITPK1	Inositol-tetrakisphosphate 1-kinase (EC 2.7.1.134) (Inositol 1,3,4-trisphosphate 5/6-kinase) (Inositol-triphosphate 5/6-kinase) (Ins(1,3,4)P(3) 5/6-kinase) (EC 2.7.1.159)	ITPK1	Q13572
ENSP00000472469	RPS28	40S ribosomal protein S28 (Small ribosomal subunit protein eS28)	RPS28	P62857
ENSP00000317159	CYC1	Cytochrome c1, heme protein, mitochondrial (Complex III subunit 4) (Complex III subunit IV) (Cytochrome b-c1 complex subunit 4) (Ubiquinol-cytochrome-c reductase complex cytochrome c1 subunit) (Cytochrome c-1)	CYC1	P08574
ENSP00000318687	HSPH1	Heat shock protein 105 kDa (Antigen NY-CO-25) (Heat shock 110 kDa protein)	HSPH1 HSP105 HSP110 KIAA0201	Q92598
ENSP00000263864	VAMP8	Vesicle-associated membrane protein 8 (VAMP-8) (Endobrevin) (EDB)	VAMP8	Q9BV40
ENSP00000217893	TAF9	Transcription initiation factor TFIID subunit 9 (RNA polymerase II TBP-associated factor subunit G) (STAF31/32) (Transcription initiation factor TFIID 31 kDa subunit) (TAFII-31) (TAFII31) (Transcription initiation factor TFIID 32 kDa subunit) (TAFII-32) (TAFII32)	TAF9 TAF2G TAFII31	Q16594
ENSP00000369716	CHD3	Chromodomain-helicase-DNA-binding protein 3 (CHD-3) (EC 3.6.4.12) (ATP-dependent helicase CHD3) (Mi-2 autoantigen 240 kDa protein) (Mi2-alpha) (Zinc finger helicase) (hZFH)	CHD3	Q12873
ENSP00000360525	MAGOH	Protein mago nashi homolog	MAGOH MAGOHA	P61326
ENSP00000380256	CCNF	Cyclin-F (F-box only protein 1)	CCNF FBX1 FBXO1	P41002
ENSP00000373272	TRIM71	E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)	TRIM71 LIN41	Q2Q1W2
ENSP00000302108	PANK1	Pantothenate kinase 1 (hPanK) (hPanK1) (EC 2.7.1.33) (Pantothenic acid kinase 1)	PANK1 PANK	Q8TE04
ENSP00000359531	GTF2B	Transcription initiation factor IIB (General transcription factor TFIIB) (S300-II)	GTF2B TF2B TFIIB	Q00403
ENSP00000252486	APOE	Apolipoprotein E (Apo-E)	APOE	P02649
ENSP00000322457	SIAH2	E3 ubiquitin-protein ligase SIAH2 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase SIAH2) (Seven in absentia homolog 2) (Siah-2) (hSiah2)	SIAH2	O43255
ENSP00000310260	INTS6	Integrator complex subunit 6 (Int6) (DBI-1) (Protein DDX26) (Protein deleted in cancer 1) (DICE1)	INTS6 DBI1 DDX26 DDX26A	Q9UL03
ENSP00000250784	RPS4Y1	40S ribosomal protein S4, Y isoform 1 (Small ribosomal subunit protein eS4)	RPS4Y1 RPS4Y PRO2646	P22090
ENSP00000264645	CASC3	Protein CASC3 (Cancer susceptibility candidate gene 3 protein) (Metastatic lymph node gene 51 protein) (MLN 51) (Protein barentsz) (Btz)	CASC3 MLN51	O15234
ENSP00000320043	LYPLA1	Acyl-protein thioesterase 1 (APT-1) (hAPT1) (EC 3.1.2.-) (Lysophospholipase 1) (Lysophospholipase I) (LPL-I) (LysoPLA I)	LYPLA1 APT1 LPL1	O75608
ENSP00000349960	ACTB	Actin, cytoplasmic 1 (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	ACTB	P60709
ENSP00000360268	ALDH18A1	Delta-1-pyrroline-5-carboxylate synthase (P5CS) (Aldehyde dehydrogenase family 18 member A1) [Includes: Glutamate 5-kinase (GK) (EC 2.7.2.11) (Gamma-glutamyl kinase); Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase)]	ALDH18A1 GSAS P5CS PYCS	P54886
ENSP00000300161	YWHAB	14-3-3 protein beta/alpha (Protein 1054) (Protein kinase C inhibitor protein 1) (KCIP-1) [Cleaved into: 14-3-3 protein beta/alpha, N-terminally processed]	YWHAB	P31946
ENSP00000348714	KIAA0317	Apoptosis-resistant E3 ubiquitin protein ligase 1 (EC 2.3.2.26) (Apoptosis-resistant HECT-type E3 ubiquitin transferase 1)	AREL1 KIAA0317	O15033
ENSP00000401878	KBTBD8	Kelch repeat and BTB domain-containing protein 8 (T-cell activation kelch repeat protein) (TA-KRP)	KBTBD8 KIAA1842 TAKRP	Q8NFY9
ENSP00000354612	PTGS1	Prostaglandin G/H synthase 1 (EC 1.14.99.1) (Cyclooxygenase-1) (COX-1) (Prostaglandin H2 synthase 1) (PGH synthase 1) (PGHS-1) (PHS 1) (Prostaglandin-endoperoxide synthase 1)	PTGS1 COX1	P23219
ENSP00000348602	AMPH	Amphiphysin	AMPH AMPH1	P49418
ENSP00000198767	RRN3	RNA polymerase I-specific transcription initiation factor RRN3 (Transcription initiation factor IA) (TIF-IA)	RRN3 TIFIA	Q9NYV6
ENSP00000221138	PPP2CB	Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform (PP2A-beta) (EC 3.1.3.16)	PPP2CB	P62714
ENSP00000362361	CDK9	Cyclin-dependent kinase 9 (EC 2.7.11.22) (EC 2.7.11.23) (C-2K) (Cell division cycle 2-like protein kinase 4) (Cell division protein kinase 9) (Serine/threonine-protein kinase PITALRE) (Tat-associated kinase complex catalytic subunit)	CDK9 CDC2L4 TAK	P50750
ENSP00000262584	RPL8	60S ribosomal protein L8 (Large ribosomal subunit protein uL2)	RPL8	P62917
ENSP00000293860	POLR3K	DNA-directed RNA polymerase III subunit RPC10 (RNA polymerase III subunit C10) (DNA-directed RNA polymerase III subunit K) (RNA polymerase III 12.5 kDa subunit) (RPC12.5) (RNA polymerase III subunit C11) (HsC11p) (RPC11) (hRPC11)	POLR3K RPC11 My010	Q9Y2Y1
ENSP00000267540	STON2	Stonin-2 (Stoned B)	STON2 STN2 STNB	Q8WXE9
ENSP00000429931	EIF3H	Eukaryotic translation initiation factor 3 subunit H (eIF3h) (Eukaryotic translation initiation factor 3 subunit 3) (eIF-3-gamma) (eIF3 p40 subunit)	EIF3H EIF3S3	O15372
ENSP00000277458	ASB6	Ankyrin repeat and SOCS box protein 6 (ASB-6)	ASB6	Q9NWX5
ENSP00000347858	XIAP	E3 ubiquitin-protein ligase XIAP (EC 2.3.2.27) (Baculoviral IAP repeat-containing protein 4) (IAP-like protein) (ILP) (hILP) (Inhibitor of apoptosis protein 3) (IAP-3) (hIAP-3) (hIAP3) (RING-type E3 ubiquitin transferase XIAP) (X-linked inhibitor of apoptosis protein) (X-linked IAP)	XIAP API3 BIRC4 IAP3	P98170
ENSP00000340691	EIF4EBP1	Eukaryotic translation initiation factor 4E-binding protein 1 (4E-BP1) (eIF4E-binding protein 1) (Phosphorylated heat- and acid-stable protein regulated by insulin 1) (PHAS-I)	EIF4EBP1	Q13541
ENSP00000360798	EPS15	Epidermal growth factor receptor substrate 15 (Protein Eps15) (Protein AF-1p)	EPS15 AF1P	P42566
ENSP00000349722	UBE2D3	Ubiquitin-conjugating enzyme E2 D3 (EC 2.3.2.23) ((E3-independent) E2 ubiquitin-conjugating enzyme D3) (EC 2.3.2.24) (E2 ubiquitin-conjugating enzyme D3) (Ubiquitin carrier protein D3) (Ubiquitin-conjugating enzyme E2(17)KB 3) (Ubiquitin-conjugating enzyme E2-17 kDa 3) (Ubiquitin-protein ligase D3)	UBE2D3 UBC5C UBCH5C	P61077
ENSP00000387176	POTEJ	POTE ankyrin domain family member J	POTEJ	P0CG39
ENSP00000362649	HDAC1	Histone deacetylase 1 (HD1) (EC 3.5.1.98)	HDAC1 RPD3L1	Q13547
ENSP00000248553	HSPB1	Heat shock protein beta-1 (HspB1) (28 kDa heat shock protein) (Estrogen-regulated 24 kDa protein) (Heat shock 27 kDa protein) (HSP 27) (Stress-responsive protein 27) (SRP27)	HSPB1 HSP27 HSP28	P04792
ENSP00000244458	PACSIN1	Protein kinase C and casein kinase substrate in neurons protein 1 (Syndapin-1)	PACSIN1 KIAA1379	Q9BY11
ENSP00000384273	RELA	Transcription factor p65 (Nuclear factor NF-kappa-B p65 subunit) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 3)	RELA NFKB3	Q04206
ENSP00000261368	SNCAIP	Synphilin-1 (Sph1) (Alpha-synuclein-interacting protein)	SNCAIP	Q9Y6H5
ENSP00000263370	ITPKC	Inositol-trisphosphate 3-kinase C (EC 2.7.1.127) (Inositol 1,4,5-trisphosphate 3-kinase C) (IP3 3-kinase C) (IP3K C) (InsP 3-kinase C)	ITPKC IP3KC	Q96DU7
ENSP00000377527	PC	Pyruvate carboxylase, mitochondrial (EC 6.4.1.1) (Pyruvic carboxylase) (PCB)	PC	P11498
ENSP00000379931	UBE2E2	Ubiquitin-conjugating enzyme E2 E2 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme E2) (UbcH8) (Ubiquitin carrier protein E2) (Ubiquitin-protein ligase E2)	UBE2E2 UBCH8	Q96LR5
ENSP00000261609	HERC2	E3 ubiquitin-protein ligase HERC2 (EC 2.3.2.26) (HECT domain and RCC1-like domain-containing protein 2) (HECT-type E3 ubiquitin transferase HERC2)	HERC2	O95714
ENSP00000217173	UBOX5	RING finger protein 37 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase RNF37) (U-box domain-containing protein 5) (UbcM4-interacting protein 5) (hUIP5) (Ubiquitin-conjugating enzyme 7-interacting protein 5)	UBOX5 KIAA0860 RNF37 UBCE7IP5 UIP5	O94941
ENSP00000364403	UBR4	E3 ubiquitin-protein ligase UBR4 (EC 2.3.2.27) (600 kDa retinoblastoma protein-associated factor) (N-recognin-4) (RING-type E3 ubiquitin transferase UBR4) (Retinoblastoma-associated factor of 600 kDa) (RBAF600) (p600) (Zinc finger UBR1-type protein 1)	UBR4 KIAA0462 KIAA1307 RBAF600 ZUBR1	Q5T4S7
ENSP00000387362	UBE4A	Ubiquitin conjugation factor E4 A (EC 2.3.2.27) (RING-type E3 ubiquitin transferase E4 A)	UBE4A KIAA0126	Q14139
ENSP00000286719	PPEF2	Serine/threonine-protein phosphatase with EF-hands 2 (PPEF-2) (EC 3.1.3.16)	PPEF2	O14830
ENSP00000220751	RIPK2	Receptor-interacting serine/threonine-protein kinase 2 (EC 2.7.11.1) (CARD-containing interleukin-1 beta-converting enzyme-associated kinase) (CARD-containing IL-1 beta ICE-kinase) (RIP-like-interacting CLARP kinase) (Receptor-interacting protein 2) (RIP-2) (Tyrosine-protein kinase RIPK2) (EC 2.7.10.2)	RIPK2 CARDIAK RICK RIP2 UNQ277/PRO314/PRO34092	O43353
ENSP00000378529	FZR1	Fizzy-related protein homolog (Fzr) (CDC20-like protein 1) (Cdh1/Hct1 homolog) (hCDH1)	FZR1 CDH1 FYR FZR KIAA1242	Q9UM11
ENSP00000402515	SMG1	Serine/threonine-protein kinase SMG1 (SMG-1) (hSMG-1) (EC 2.7.11.1) (61E3.4) (Lambda/iota protein kinase C-interacting protein) (Lambda-interacting protein)	SMG1 ATX KIAA0421 LIP	Q96Q15
ENSP00000267938	UBE2Q2	Ubiquitin-conjugating enzyme E2 Q2 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme Q2) (Ubiquitin carrier protein Q2) (Ubiquitin-protein ligase Q2)	UBE2Q2	Q8WVN8
